0.000000000000000000e+00,4.784784784784784639e-01,4.764764764764764515e-01,9.799799799799799871e-01,4.634634634634634542e-01,6.136136136136136621e-01,5.825825825825825532e-01,9.989989989989990216e-01,5.575575575575575371e-01,1.000000000000000000e+00,6.386386386386386782e-01,9.709709709709709591e-01,6.386386386386386782e-01
1.000000000000000000e+00,4.694694694694694914e-01,4.704704704704704699e-01,9.769769769769769407e-01,4.604604604604604634e-01,6.066066066066065909e-01,5.815815815815815748e-01,1.000000000000000000e+00,5.545545545545546018e-01,8.278278278278278224e-01,7.947947947947947567e-01,7.017017017017016522e-01,6.806806806806806609e-01
2.000000000000000000e+00,4.294294294294294101e-01,4.764764764764764515e-01,9.869869869869869472e-01,4.284284284284284317e-01,5.955955955955956060e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.525525525525525339e-01,1.000000000000000000e+00,6.186186186186186653e-01,9.589589589589589957e-01,6.186186186186186653e-01
3.000000000000000000e+00,4.284284284284284317e-01,4.754754754754754731e-01,9.859859859859859688e-01,4.274274274274274532e-01,5.975975975975975629e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.535535535535535123e-01,1.000000000000000000e+00,6.256256256256256254e-01,8.648648648648649129e-01,6.246246246246246470e-01
4.000000000000000000e+00,3.983983983983984123e-01,4.734734734734734607e-01,9.869869869869869472e-01,3.983983983983984123e-01,5.925925925925925597e-01,5.795795795795796179e-01,1.000000000000000000e+00,5.505505505505505770e-01,9.979979979979980431e-01,9.629629629629629095e-01,9.889889889889890151e-01,9.559559559559559494e-01
5.000000000000000000e+00,3.283283283283283116e-01,4.494494494494494230e-01,9.919919919919919504e-01,3.283283283283283116e-01,5.795795795795796179e-01,5.735735735735735252e-01,1.000000000000000000e+00,5.435435435435435059e-01,9.969969969969969537e-01,9.699699699699699806e-01,9.889889889889890151e-01,9.569569569569569278e-01
6.000000000000000000e+00,6.046046046046046341e-01,5.005005005005005447e-01,9.929929929929930399e-01,5.005005005005005447e-01,6.276276276276275823e-01,5.885885885885885349e-01,9.549549549549549710e-01,5.665665665665665651e-01,7.347347347347347180e-01,8.648648648648649129e-01,9.349349349349349581e-01,6.796796796796796825e-01
7.000000000000000000e+00,4.174174174174173912e-01,4.754754754754754731e-01,9.879879879879880367e-01,4.174174174174173912e-01,5.905905905905906028e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.525525525525525339e-01,8.618618618618618665e-01,8.668668668668668698e-01,9.369369369369369149e-01,8.058058058058058526e-01
8.000000000000000000e+00,4.864864864864865135e-01,4.774774774774774855e-01,9.779779779779780302e-01,4.664664664664664451e-01,6.126126126126125726e-01,5.815815815815815748e-01,9.599599599599599742e-01,5.575575575575575371e-01,6.246246246246246470e-01,9.849849849849849903e-01,9.299299299299299548e-01,6.246246246246246470e-01
9.000000000000000000e+00,3.223223223223223299e-01,4.474474474474474661e-01,9.919919919919919504e-01,3.223223223223223299e-01,5.765765765765765716e-01,5.735735735735735252e-01,1.000000000000000000e+00,5.435435435435435059e-01,8.788788788788788331e-01,8.578578578578578417e-01,6.296296296296296502e-01,6.296296296296296502e-01
1.000000000000000000e+01,4.704704704704704699e-01,4.784784784784784639e-01,9.829829829829830334e-01,4.644644644644644882e-01,6.066066066066065909e-01,5.815815815815815748e-01,9.979979979979980431e-01,5.545545545545546018e-01,8.748748748748749193e-01,8.938938938938938428e-01,9.699699699699699806e-01,8.108108108108108558e-01
1.100000000000000000e+01,4.724724724724724823e-01,4.774774774774774855e-01,9.829829829829830334e-01,4.644644644644644882e-01,6.066066066066065909e-01,5.815815815815815748e-01,1.000000000000000000e+00,5.545545545545546018e-01,8.228228228228228192e-01,7.947947947947947567e-01,9.519519519519519246e-01,7.537537537537537524e-01
1.200000000000000000e+01,4.614614614614614418e-01,4.764764764764764515e-01,9.809809809809809655e-01,4.564564564564564386e-01,6.066066066066065909e-01,5.815815815815815748e-01,1.000000000000000000e+00,5.545545545545546018e-01,9.919919919919919504e-01,7.697697697697697405e-01,7.337337337337337395e-01,6.836836836836837072e-01
1.300000000000000000e+01,4.264264264264264193e-01,4.764764764764764515e-01,9.869869869869869472e-01,4.254254254254254408e-01,5.925925925925925597e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.515515515515515554e-01,1.000000000000000000e+00,6.866866866866866426e-01,1.000000000000000000e+00,6.866866866866866426e-01
1.400000000000000000e+01,4.294294294294294101e-01,4.764764764764764515e-01,9.869869869869869472e-01,4.284284284284284317e-01,5.955955955955956060e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.525525525525525339e-01,1.000000000000000000e+00,6.186186186186186653e-01,9.589589589589589957e-01,6.186186186186186653e-01
1.500000000000000000e+01,4.644644644644644882e-01,4.764764764764764515e-01,9.799799799799799871e-01,4.594594594594594850e-01,6.046046046046046341e-01,5.815815815815815748e-01,1.000000000000000000e+00,5.545545545545546018e-01,8.488488488488488137e-01,8.078078078078078095e-01,9.539539539539539925e-01,7.647647647647647373e-01
1.600000000000000000e+01,4.654654654654654666e-01,4.764764764764764515e-01,9.809809809809809655e-01,4.614614614614614418e-01,6.086086086086086588e-01,5.815815815815815748e-01,9.939939939939940183e-01,5.555555555555555802e-01,9.799799799799799871e-01,9.939939939939940183e-01,6.466466466466466168e-01,6.446446446446446599e-01
1.700000000000000000e+01,4.214214214214214160e-01,4.754754754754754731e-01,9.859859859859859688e-01,4.204204204204204376e-01,5.935935935935935381e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.525525525525525339e-01,9.579579579579579063e-01,6.956956956956956706e-01,9.189189189189189699e-01,6.956956956956956706e-01
1.800000000000000000e+01,4.224224224224224500e-01,4.754754754754754731e-01,9.859859859859859688e-01,4.214214214214214160e-01,5.955955955955956060e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.525525525525525339e-01,9.949949949949949968e-01,6.966966966966966490e-01,7.437437437437437460e-01,6.966966966966966490e-01
1.900000000000000000e+01,4.704704704704704699e-01,4.774774774774774855e-01,9.819819819819819440e-01,4.644644644644644882e-01,6.076076076076075694e-01,5.815815815815815748e-01,9.979979979979980431e-01,5.545545545545546018e-01,9.169169169169169020e-01,8.208208208208208623e-01,9.439439439439439861e-01,7.897897897897897534e-01
2.000000000000000000e+01,4.644644644644644882e-01,4.764764764764764515e-01,9.799799799799799871e-01,4.594594594594594850e-01,6.046046046046046341e-01,5.815815815815815748e-01,1.000000000000000000e+00,5.545545545545546018e-01,8.488488488488488137e-01,8.078078078078078095e-01,9.749749749749749839e-01,7.667667667667668052e-01
2.100000000000000000e+01,4.484484484484484446e-01,4.764764764764764515e-01,9.819819819819819440e-01,4.464464464464464322e-01,6.006006006006006093e-01,5.815815815815815748e-01,1.000000000000000000e+00,5.535535535535535123e-01,1.000000000000000000e+00,6.916916916916916458e-01,6.866866866866866426e-01,6.476476476476475952e-01
2.200000000000000000e+01,4.234234234234234284e-01,4.764764764764764515e-01,9.859859859859859688e-01,4.224224224224224500e-01,5.925925925925925597e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.525525525525525339e-01,9.639639639639639990e-01,6.806806806806806609e-01,6.886886886886887105e-01,6.606606606606606480e-01
2.300000000000000000e+01,4.284284284284284317e-01,4.754754754754754731e-01,9.849849849849849903e-01,4.274274274274274532e-01,5.975975975975975629e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.535535535535535123e-01,1.000000000000000000e+00,6.256256256256256254e-01,1.000000000000000000e+00,6.256256256256256254e-01
2.400000000000000000e+01,4.294294294294294101e-01,4.764764764764764515e-01,9.859859859859859688e-01,4.284284284284284317e-01,5.955955955955956060e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.525525525525525339e-01,1.000000000000000000e+00,6.186186186186186653e-01,1.000000000000000000e+00,6.186186186186186653e-01
2.500000000000000000e+01,4.224224224224224500e-01,4.754754754754754731e-01,9.849849849849849903e-01,4.214214214214214160e-01,5.905905905905906028e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.525525525525525339e-01,8.388388388388388073e-01,8.818818818818818794e-01,7.417417417417417891e-01,7.157157157157156835e-01
2.600000000000000000e+01,4.174174174174173912e-01,4.754754754754754731e-01,9.879879879879880367e-01,4.174174174174173912e-01,5.905905905905906028e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.525525525525525339e-01,8.618618618618618665e-01,8.668668668668668698e-01,9.779779779779780302e-01,8.138138138138137911e-01
2.700000000000000000e+01,3.413413413413413644e-01,4.594594594594594850e-01,9.919919919919919504e-01,3.413413413413413644e-01,5.805805805805805964e-01,5.735735735735735252e-01,1.000000000000000000e+00,5.445445445445445953e-01,8.768768768768768762e-01,8.568568568568568633e-01,8.768768768768768762e-01,7.967967967967968246e-01
2.800000000000000000e+01,3.223223223223223299e-01,4.474474474474474661e-01,9.919919919919919504e-01,3.223223223223223299e-01,5.745745745745746147e-01,5.725725725725725468e-01,1.000000000000000000e+00,5.425425425425425274e-01,9.799799799799799871e-01,9.589589589589589957e-01,7.317317317317317826e-01,7.227227227227227546e-01
2.900000000000000000e+01,4.124124124124123880e-01,4.754754754754754731e-01,9.869869869869869472e-01,4.124124124124123880e-01,5.905905905905906028e-01,5.805805805805805964e-01,1.000000000000000000e+00,5.535535535535535123e-01,7.437437437437437460e-01,1.000000000000000000e+00,8.808808808808809010e-01,7.367367367367367859e-01
3.000000000000000000e+01,3.213213213213212960e-01,4.474474474474474661e-01,9.929929929929930399e-01,3.213213213213212960e-01,5.745745745745746147e-01,5.725725725725725468e-01,1.000000000000000000e+00,5.425425425425425274e-01,9.919919919919919504e-01,8.738738738738738299e-01,5.215215215215215361e-01,5.215215215215215361e-01
